book_id,authors,original_publication_year,original_title,language_code
5080,Joseph J. Ellis,1996.0,American Sphinx: The Character of Thomas Jefferson,eng
5081,"Jo Nesbø, Don Bartlett",2008.0,Hodejegerne,eng
5082,Daniel Silva,2006.0,The Messenger,eng
5083,Paul Bowles,1949.0,The Sheltering Sky,eng
5084,Patrick Ness,2015.0,The Rest of Us Just Live Here,eng
5085,Alison Weir,2008.0,The Lady Elizabeth,eng
5086,Lily Koppel,2013.0,The Astronaut Wives Club,eng
5087,"G.K. Chesterton, Jonathan Lethem",1908.0,The Man Who Was Thursday - A Nightmare,eng
5088,"Frank B. Gilbreth Jr., Ernestine Gilbreth Carey",1948.0,Cheaper by the Dozen,eng
5089,"Douglas Preston, Mario Spezi",2008.0,The Monster of Florence: A True Story,en-US
5090,Daniel Woodrell,2006.0,Winter's Bone,eng
5091,Laurell K. Hamilton,2004.0,"Seduced by Moonlighty (Merry Gentry, #3)",eng
5092,Bernard Cornwell,2007.0,Sword Song,en-US
5093,Jessica Seinfeld,2007.0,Deceptively Delicious: Simple Secrets to Get Your Kids Eating Good Food,en-US
5094,Anita Shreve,1997.0,The Weight of Water,eng
5095,Katie Ashley,2013.0,Music of the Heart,eng
5096,Maeve Binchy,2000.0,The Scarlet Feather,eng
5097,Aleatha Romig,2012.0,,eng
5098,"Terry Pratchett, Paul Kidby",2001.0,The Last Hero,eng
5099,Isaac Asimov,1966.0,Fantastic Voyage,
5100,Philip Gourevitch,1998.0,We Wish to Inform You That Tomorrow We Will Be Killed with Our Families,en-US
5101,Jonathan Cahn,2011.0,,
5102,Daniel Silva,2013.0,The English Girl,eng
5103,Susan Vreeland,2010.0,Clara and Mr. Tiffany,
5104,Jennifer E. Smith,2014.0,The Geography of You and Me,eng
5105,L.A. Weatherly,2010.0,Angel ,eng
5106,Brandon Mull,2012.0,"Seeds of Rebellion (Beyonders, #2)",eng
5107,Adeline Yen Mah,1999.0,Chinese Cinderella: The True Story of an Unwanted Daughter,en-US
5108,John Sandford,2001.0,Chosen Prey,en-US
5109,"Bryan J.L. Glass, Tim Seeley, Hugo Petrus, Raymond E. Feist",2010.0,,
5110,Vi Keeland,2016.0,,eng
5111,J.R. Ward,2008.0,The Black Dagger Brotherhood: An Insider's Guide,eng
5112,"Joe Hill, Gabriel Rodríguez",2009.0,Head Games ,eng
5113,"Beverly Cleary, Alan Tiegreen",1984.0,Ramona and Her Father,eng
5114,Agatha Christie,1922.0,The Secret Adversary,eng
5115,"Julio Cortázar, Gregory Rabassa",1963.0,Rayuela,eng
5116,Karin Slaughter,2011.0,Fallen,eng
5117,Marissa Meyer,2016.0,Stars Above,eng
5118,Eric Clapton,2007.0,Clapton: The Autobiography,en-US
5119,Naomi Klein,1999.0,No Logo,en-US
5120,Harlan Coben,2003.0,No Second Chance,eng
5121,Hunter S. Thompson,1973.0,Fear and Loathing on the Campaign Trail '72,en-US
5122,P.D. James,1971.0,Shroud for a Nightingale,eng
5123,Sarah Addison Allen,2015.0,First Frost,eng
5124,Ted Chiang,2002.0,Stories of Your Life and Others ,eng
5125,Mario Vargas Llosa,2006.0,Travesuras de la niña mala,spa
5126,Heidi W. Durrow,2010.0,The Girl Who Fell From the Sky,en-US
5127,Bret Easton Ellis,2005.0,Lunar Park,
5128,Lisa Gardner,2007.0,"Hide (Detective D.D. Warren, #2) ",eng
5129,Habiburrahman El-Shirazy,2004.0,Ayat-ayat Cinta,ind
5130,Erin Watt,2016.0,Broken prince,eng
5131,"Paulo Coelho, Margaret Jull Costa",2012.0,Manuscrito encontrado em Accra,en-US
5132,Lisa Scottoline,2011.0,Save Me,
5133,Clive Barker,1987.0,Weaveworld,eng
5134,Mary Higgins Clark,1991.0,"Loves Music, Loves to Dance",eng
5135,D.J. MacHale,2005.0,The Rivers of Zadaa,eng
5136,Kristen Ashley,2011.0,Sweet Dreams,en-GB
5137,Robert K. Massie,1967.0,Nicholas and Alexandra,eng
5138,Janet Evanovich,2012.0,Wicked Business,eng
5139,Chris Grabenstein,2013.0,Escape from Mr. Lemoncello's Library,eng
5140,Robert A. Heinlein,1982.0,Friday,eng
5141,Francine Rivers,2010.0,"Her Mother's Hope (Marta's Legacy, #1)",en-US
5142,David Wiesner,1991.0,Tuesday,
5143,Tom Clancy,2002.0,Red Rabbit,eng
5144,Mercedes Lackey,1987.0,Arrows of the Queen (Heralds of Valdemar #1),en-US
5145,Joan Didion,1968.0,Slouching Towards Bethlehem: Essays,
5146,Raymond E. Feist,1995.0,Rise of a Merchant Prince,
5147,Courtney Allison Moulton,2011.0,Angelfire,en-US
5148,Stephen King,2011.0,Mile 81,eng
5149,Paul Auster,2005.0,The Brooklyn Follies,eng
5150,"Holly Black, Tony DiTerlizzi",2004.0,The Ironwood Tree,eng
5151,Marjorie Kinnan Rawlings,1930.0,The Yearling,eng
5152,Katie McGarry,2013.0,Dare You To,eng
5153,"Ozzy Osbourne, Chris Ayres",2009.0,I Am Ozzy,en-US
5154,J. Maarten Troost,2003.0,The Sex Lives of Cannibals: Adrift in the Equatorial Pacific,eng
5155,Maria V. Snyder,2011.0,Touch of Power,en-US
5156,Kaye Gibbons,1989.0,A Virtuous Woman ,eng
5157,Nora Roberts,1999.0,Tears of the Moon,en-US
5158,Darren Shan,2002.0,"The Vampire Prince (Cirque Du Freak, #6)",
5159,David Eddings,1991.0,The Sapphire Rose ,eng
5160,Bill Clegg,2015.0,Did You Ever Have a Family,eng
5161,Nelson DeMille,1990.0,The Gold Coast,
5162,Elisabeth Kübler-Ross,1969.0,On Death and Dying,eng
5163,"James Patterson, Maxine Paetro",2015.0,14th Deadly Sin,eng
5164,Lisa Kleypas,2005.0,It Happened One Autumn,eng
5165,Patricia Cornwell,2008.0,Scarpetta,en-US
5166,Dennis Lehane,1996.0,"Darkness, Take My Hand",eng
5167,R.A. Salvatore,1993.0,Siege of Darkness,en-US
5168,Ellen Hopkins,2011.0,,en-US
5169,Kristen Proby,2013.0,Play With Me,eng
5170,J.D. Robb,2003.0,Portrait in Death,eng
5171,Monica  Murphy,2013.0,Second Chance Boyfriend,eng
5172,"Brian K. Vaughan, Pia Guerra, Goran Parlov, José Marzán Jr.",2004.0,Y: The Last Man Vol. 4: Safeword,eng
5173,Nora Roberts,2014.0,The Collector,eng
5174,Robin McKinley,2003.0,Sunshine,en-US
5175,Sue Grafton,1987.0,"""D"" is for Deadbeat ",eng
5176,Jesmyn Ward,2010.0,Salvage the Bones,eng
5177,Kristen Callihan,2014.0,The Hook Up,eng
5178,Naomi Novik,2006.0,Throne of Jade,eng
5179,David McCullough,1981.0,Mornings on Horseback,en-US
5180,"Brian K. Vaughan, Pia Guerra, Goran Sudžuka, José Marzán Jr.",2006.0,Y: The Last Man Vol. 7: Paper Dolls,eng
5181,Edward Rutherfurd,1997.0,London: The Novel,en-US
5182,Natasha Preston,2012.0,Silence,en-US
5183,"Stephanie Perkins, Holly Black, Ally Carter, Matt de la Pena, Gayle Forman, Jenny Han, David Levithan, Kelly Link, Myra McEntire, Rainbow Rowell, Laini Taylor, Kiersten White",2014.0,My True Love Gave to Me: Twelve Holiday Stories,eng
5184,Hugh Howey,2014.0,Sand Omnibus,eng
5185,Scott  Meyer,2013.0,Off to Be the Wizard,eng
5186,Richard Russo,1993.0,Nobody's Fool,eng
5187,"Richard Bachman, Stephen King",1977.0,Rage,eng
5188,"Émile Zola, Roger Pearson",1885.0,Germinal,eng
5189,Abbi Glines,2012.0,Ceaseless,eng
5190,Michael Ondaatje,2011.0,,eng
5191,Alfred Bester,1953.0,The Demolished Man,eng
5192,Melissa de la Cruz,2011.0,Lost In Time,eng
5193,Meg Cabot,2001.0,Ninth Key,eng
5194,Dean Koontz,1984.0,Twilight Eyes,
5195,Lisa Gardner,2016.0,Find Her,eng
5196,"J. Lynn, Jennifer L. Armentrout",2013.0,Frigid,eng
5197,"Isabel Allende, Margaret Sayers Peden",1984.0,De amor y de sombra,eng
5198,Jacqueline Kelly,2009.0,The Evolution of Calpurnia Tate,en-US
5199,Katie Alender,2009.0,Bad Girls Don't Die,eng
5200,Clive Cussler,1999.0,Atlantis Found,eng
5201,David Mazzucchelli,2009.0,Asterios Polyp,eng
5202,David Eddings,1992.0,Domes of Fire,
5203,"Robert Kirkman, Charlie Adlard, Cliff Rathburn",2005.0,"The Walking Dead, Vol. 4: The Heart's Desire",eng
5204,Kazu Kibuishi,2009.0,The Stonekeeper's Curse,eng
5205,Carl Hiaasen,2000.0,Sick Puppy,eng
5206,Bill Watterson,1993.0,The Days Are Just Packed: A Calvin and Hobbes Collection,en-US
5207,Danny Gregory,2008.0,"An Illustrated Life: Drawing Inspiration From The Private Sketchbooks Of Artists, Illustrators And Designers",
5208,Dean Koontz,2012.0,Odd Apocalypse,eng
5209,"Michel Foucault, Alan Sheridan, Thomas Mathiesen, Walter Seitter, Drago Braco Rotar",1975.0,Surveiller et punir. Naissance de la prison,eng
5210,Catherine Ryan Hyde,1999.0,Pay It Forward,eng
5211,Danny Gregory,2005.0,The Creative License: Giving Yourself Permission to Be The Artist You Truly Are,
5212,"Arina Tanemura, Tomo Kimura",2001.0,満月をさがして 1,eng
5213,Bernard Cornwell,2000.0,Harlequin,eng
5214,Anne Lamott,2004.0,Plan B: Further Thoughts on Faith,
5215,Sarah Dunant,2006.0,In the Company of the Courtesan,eng
5216,Peter V. Brett,2015.0,The Skull Throne,eng
5217,Sherrilyn Kenyon,2007.0,Devil May Cry,eng
5218,Nicholas Sparks,2016.0,Two By Two,eng
5219,Anita Shreve,2002.0,Sea Glass,eng
5220,Shannon Hale,2006.0,River Secrets,
5221,Jeffrey Archer,2014.0,Be Careful What You Wish For,eng
5222,Amy A. Bartol,2013.0,Inescapable,eng
5223,Aprilynne Pike,2011.0,Illusions,en-US
5224,Joe McGinniss,1983.0,Fatal Vision,eng
5225,Sudhir Venkatesh,2008.0,Gang Leader for a Day,
5226,"Raymond E. Feist, Michael Avon Oeming, Bryan J.L. Glass, Ryan Stegman",1984.0,"Magician: Apprentice (The Riftwar Saga, #1) ",eng
5227,John C. Maxwell,1993.0,Developing the Leader Within You,
5228,C.S. Lewis,1945.0,That Hideous Strength,en-GB
5229,Laline Paull,2014.0,The Bees,eng
5230,Sara Gruen,2010.0,Ape House,eng
5231,"David Eddings, Leigh Eddings",1997.0,Polgara the Sorceress,
5232,Kevin Kwan,2015.0,China Rich Girlfriend,eng
5233,Elizabeth George,1997.0,A Woman After God's Own Heart,eng
5234,Brad Thor,2004.0,State Of The Union,eng
5235,Ann Leary,2013.0,The Good House,en-GB
5236,Rudolfo Anaya,1972.0,"Bless Me, Ultima",en-US
5237,Bret Easton Ellis,1998.0,Glamorama,eng
5238,Sue Grafton,1988.0,F is for Fugitive,eng
5239,Jo Nesbø,2005.0,"Frelseren (Harry Hole, #6)",dan
5240,Alessandro Baricco,1996.0,Seta,en-US
5241,Tatiana de Rosnay,2009.0,Boomerang,eng
5242,"Tim LaHaye, Jerry B. Jenkins",2002.0,The Remnant: On the Brink of Armageddon,en-US
5243,"Italo Calvino, Archibald Colquhoun",1957.0,Il barone rampante,eng
5244,"Stephenie Meyer, Young Kim",2011.0,"Twilight: The Graphic Novel,",en-US
5245,Belle Aurora,2014.0,Raw,eng
5246,Roger Zelazny,1999.0,The Great Book of Amber,eng
5247,Gena Showalter,2010.0,The Darkest Lie (Lords of the Underworld #6),eng
5248,Andrzej Sapkowski,1995.0,Czas pogardy,pol
5249,Jillian Dodd,2011.0,That Boy,eng
5250,Kate Alcott,2012.0,The Dressmaker,eng
5251,Judith McNaught,1991.0,Paradise,eng
5252,Chris Van Allsburg,1981.0,Jumanji,en-US
5253,Ken Grimwood,1986.0,Replay,en-US
5254,David Eagleman,2011.0,Incognito: The Secret Lives of the Brain,eng
5255,Neil deGrasse Tyson,2006.0,Death by Black Hole: And Other Cosmic Quandaries,eng
5256,Margaret Atwood,1969.0,The Edible Woman,
5257,Richard Dawkins,2004.0,The Ancestor's Tale: A Pilgrimage to the Dawn of Evolution,en-US
5258,Marissa Meyer,2016.0,Heartless,eng
5259,Paul Zindel,1968.0,The Pigman,eng
5260,Lincoln Child,2007.0,Deep Storm,eng
5261,Meg Cabot,2011.0,Abandon,eng
5262,Alexander McCall Smith,2003.0,The Full Cupboard of Life,eng
5263,Kerrelyn Sparks,2005.0,How to Marry a Millionaire Vampire,eng
5264,Dr. Seuss,1968.0,The Foot Book: Dr. Seuss's Wacky Book of Opposites (Bright & Early Board Books),eng
5265,Christina Lauren,2013.0,Beautiful Bitch,en-US
5266,Robert Muchamore,2004.0,"The Recruit (Cherub, #1)",eng
5267,Sarah Simblet,2001.0,Anatomy for the Artist,en-US
5268,Simon Singh,1997.0,Fermat's Enigma: The Epic Quest to Solve the World's Greatest Mathematical Problem,eng
5269,Richard Paul Evans,1993.0,The Christmas Box,eng
5270,Amanda Hocking,2010.0,My Blood Approves,eng
5271,Aurora Rose Reynolds,2013.0,Until November,eng
5272,Angela Carter,1979.0,The Bloody Chamber & Other Stories,eng
5273,Anthony Bourdain,2001.0,A Cook's Tour: Global Adventures in Extreme Cuisines,eng
5274,Simon Schama,2006.0,Power of Art,en-US
5275,"Michelle Knight, Michelle Burford",2014.0,"Finding me : A Decade of Darkness, a Life Reclaimed",eng
5276,Nora Roberts,1996.0,Born in Shame,en-GB
5277,Simone Elkeles,2010.0,Return to Paradise,eng
5278,Jasmine Warga,2015.0,My Heart and Other Black Holes,eng
5279,Kim Gordon,2015.0,Girl in a Band,eng
5280,Heather Brewer,2008.0,"Ninth Grade Slays (The Chronicles of Vladimir Tod, #2)",en-US
5281,Patricia Cornwell,2007.0,Book of the Dead,en-US
5282,Joseph Campbell,1949.0,The Hero with a Thousand Faces,eng
5283,John Sandford,2010.0,Bad Blood,eng
5284,"D.C. Talk, The Voice of the Martyrs",1997.0,"Jesus Freaks: DC Talk and The Voice of the Martyrs - Stories of Those Who Stood for Jesus, the Ultimate Jesus Freaks",eng
5285,Michael Pollan,2013.0,Cooked: A Natural History of Transformation ,eng
5286,Anne Bishop,1998.0,Daughter of the Blood,eng
5287,Orson Scott Card,2011.0,The Lost Gate,en-US
5288,"Jo Nesbø, Don Bartlett",2013.0,"Politi (Harry Hole, #10)",eng
5289,Anne Rice,1999.0,Vittorio the Vampire,eng
5290,"Yuu Watase, Yuji Oniki",1992.0,ふしぎ遊戯 1,eng
5291,Brunonia Barry,2006.0,The Lace Reader,eng
5292,"Faye Perozich, Travis Moore, Michael Halbleib, Daerick Gröss, Anne Rice",2000.0,Anne Rice's The Tale of the Body Thief (Graphic Novel),eng
5293,Sherman Alexie,1993.0,The Lone Ranger and Tonto Fistfight in Heaven,en-US
5294,Laurell K. Hamilton,2005.0,"A Stroke of Midnight (Merry Gentry, #4)",en-US
5295,Stephenie Meyer,2016.0,The Chemist,eng
5296,Anchee Min,2003.0,Empress Orchid,en-US
5297,Eoin Colfer,2009.0,"And Another Thing... (Hitchhiker's Guide to the Galaxy, #6)",eng
5298,Kathy Reichs,2004.0,,en-US
5299,H.M. Ward,2013.0,Damaged,eng
5300,"George MacDonald, Arthur Hughes",1872.0,The Princess and the Goblin,eng
5301,"Camilla Läckberg, Steven T. Murray",2004.0,Predikanten,
5302,Dr. Seuss,1974.0,There's a Wocket in My Pocket,en-GB
5303,Dean Koontz,1989.0,Midnight,
5304,Madeleine Wickham,1998.0,The Gatecrasher,en-GB
5305,Neal Stephenson,2004.0,The Confusion,en-US
5306,Terry Pratchett,2013.0,Raising Steam,eng
5307,Joelle Charbonneau,2014.0,Independent Study,eng
5308,Sue Grafton,2015.0,X,eng
5309,"Roger Zelazny, Sönmez Güven",1967.0,Lord of Light,en-US
5310,"Roald Dahl, Quentin Blake",1990.0,Esio Trot,eng
5311,Mike Mignola,1998.0,Hellboy: The Chained Coffin and Others,eng
5312,Scott B. Smith,1993.0,A Simple Plan,
5313,"James Patterson, Michael Ledwidge",2009.0,Run for Your Life,eng
5314,"Joan Didion, David Thomson",1970.0,Play It as It Lays,eng
5315,Kelley Armstrong,2004.0,Dime Store Magic,eng
5316,Kim Stanley Robinson,1996.0,Blue Mars ,eng
5317,"Paulo Coelho, Alan R. Clarke",1988.0,As Valkírias,eng
5318,Louise Penny,2014.0,The Long Way Home,eng
5319,A.S. King,2010.0,Please Ignore Vera Dietz,eng
5320,"Joseph Delaney, Patrick  Arrasmith",2005.0,The Spook's Curse,
5321,L.J. Smith,1991.0,The Struggle,eng
5322,Karen Marie Moning,2002.0,The Dark Highlander,eng
5323,Karen Marie Moning,2004.0,The Immortal Highlander ,eng
5324,Reza Aslan,2005.0,"No god but God: The Origins, Evolution, and Future of Islam",eng
5325,Philip K. Dick,1981.0,Valis,eng
5326,"Simone de Beauvoir, H.M. Parshley, Deirdre Bair",1949.0,"Le deuxième sexe: I. Les faits et les mythes, II. L'expérience vécue",eng
5327,Jennifer A. Nielsen,2013.0,The Runaway King,eng
5328,"Margaret Weis, Tracy Hickman",1990.0,"Dragon Wing (The Death Gate Cycle, #1)",en-US
5329,Kurt Vonnegut Jr.,1979.0,Jailbird,eng
5330,"Brian K. Vaughan, Pia Guerra, Goran Sudžuka, José Marzán Jr.",2007.0,Y: The Last Man Vol. 9: Motherland,eng
5331,Dan Simmons,2003.0,Ilium,eng
5332,"Noelle Stevenson, Grace Ellis, Shannon Waters, Shannon Watters, Brooke A. Allen, Faith Hicks, Kat Leyh, Brooke Allen, Carolyn Nowak, Various, Carey Pietsch",2015.0,,eng
5333,Elaine N. Aron,1996.0,The Highly Sensitive Person - How to Thrive when the World Overwhelms You,eng
5334,Chitra Banerjee Divakaruni,2008.0,The Palace of Illusions,en-US
5335,H.W. Brands,2000.0,The First American: The Life and Times of Benjamin Franklin,eng
5336,"Douglas Preston, Lincoln Child",2005.0,Dance of Death,eng
5337,Susan Beth Pfeffer,2010.0,This World We Live In,en-US
5338,"Yoshihiro Togashi, 冨樫 義博",1998.0,Hunter × Hunter #1,eng
5339,J.D. Robb,1997.0,Vengeance in Death,eng
5340,Connie Willis,1998.0,To Say Nothing of the Dog,eng
5341,"James Patterson, Ned Rust",2010.0,The Gift,
5342,Michael Crichton,1972.0,The Terminal Man,eng
5343,"Daniel Abraham, George R.R. Martin, Tommy Patterson",2011.0,A Song of Ice and Fire Graphic Novels,eng
5344,Holly Black,2010.0,White Cat,eng
5345,Raymond Carver,1988.0,Where I’m Calling From: The Selected Stories,en-US
5346,Jasper Fforde,2004.0,Something Rotten,eng
5347,Jean M. Auel,2011.0,The Land of the Painted Caves,eng
5348,Lucy Grealy,1994.0,Autobiography of a Face,en-GB
5349,Lauren Oliver,2015.0,Vanishing Girls,en-CA
5350,Walt Disney Company,1812.0,Snow White and the Seven Dwarfs,
5351,"Angie Sage, Mark Zug",2011.0,Darke,eng
5352,Jeff Kinney,2010.0,The Wimpy Kid Movie Diary: How Greg Heffley Went Hollywood,en-US
5353,Dashiell Hammett,1934.0,The Thin Man,eng
5354,Candace Bushnell,2003.0,Trading Up,eng
5355,David Brin,1987.0,The Uplift War,en-US
5356,Raymond E. Feist,1997.0,Rage of a Demon King (The Serpentwar Saga #3),en-US
5357,"Kingsley Amis, David Lodge",1954.0,Lucky Jim,eng
5358,Karin Slaughter,2003.0,A Faint Cold Fear,en-US
5359,Marie Lu,2015.0,The Rose Society,eng
5360,Kristin Hannah,2000.0,Angel Falls,
5361,Susane Colasanti,2009.0,Waiting For You,eng
5362,Jeff Hobbs,2014.0,The Short and Tragic Life of Robert Peace: A Brilliant Young Man Who Left Newark for the Ivy League,eng
5363,Li Cunxin,2003.0,,
5364,Lisa Gardner,2009.0,The Neighbor,eng
5365,"Brian K. Vaughan, Pia Guerra, José Marzán Jr.",2008.0,Y: The Last Man Vol. 10: Whys And Wherefores,eng
5366,Greg Bear,1984.0,Eon,en-US
5367,Helen Simonson,2016.0,The Summer Before the War,eng
5368,"C.G. Jung, Aniela Jaffé, Richard Winston, Clara Winston",1961.0,"Erinnerungen, Träume, Gedanken von C.G. Jung",eng
5369,Laurell K. Hamilton,2010.0,Bullet,en-US
5370,Diana Gabaldon,2011.0,The Scottish Prisoner,eng
5371,Meg Cabot,2001.0,Reunion,eng
5372,ياسر حارب,2011.0,بيكاسو وستاربكس,ara
5373,"Milan Kundera, Suzanne Rappaport",1970.0,Směšné lásky ,eng
5374,Julia Quinn,2007.0,The Secret Diaries of Miss Miranda Cheever,eng
5375,Founding Fathers,1787.0,The Constitution of the United States of America,
5376,Gilles Néret,1992.0,Gustav Klimt: le monde comme une forme féminine,
5377,Malcolm Lowry,1947.0,Under the Volcano,eng
5378,Rachel Abbott,2014.0,Sleep tight,eng
5379,"Mary Pope Osborne, Salvatore Murdocca",2002.0,Dinosaurs Before Dark,eng
5380,Robert A. Heinlein,1958.0,Have Space Suit - Will Travel,eng
5381,Jack London,1904.0,The Sea Wolf,eng
5382,Meg Cabot,2001.0,Darkest Hour,eng
5383,Kate Beaton,2011.0,Hark! A Vagrant,eng
5384,Ann Packer,2002.0,The Dive From Clausen's Pier,eng
5385,"Thomas Mann, Michael Henry Heim, Michael Cunningham",1912.0,Der Tod in Venedig,eng
5386,"Sogyal Rinpoche, Andrew Harvey",1992.0,The Tibetan Book of Living and Dying,
5387,Orson Scott Card,1999.0,Enchantment,
5388,Edgar Allan Poe,1839.0,The Fall of the House of Usher ,eng
5389,D.J. MacHale,2009.0,The Soldiers of Halla,en-US
5390,E. Lockhart,2005.0,"The Boyfriend List: 15 Guys, 11 Shrink Appointments, 4 Ceramic Frogs and Me, Ruby Oliver (Ruby Oliver, #1)",en-US
5391,Pat Barker,1991.0,Regeneration,en-GB
5392,Veronica Roth,2014.0,Four: The Initiate,eng
5393,Michael J. Fox,2002.0,Lucky Man,eng
5394,Margaret Atwood,2005.0,The Penelopiad,en-US
5395,"John Joseph Adams, Robert J. Sawyer, Stephen King, Michael Moorcock, Sharyn McCrumb, Stephen Baxter, Anne Perry, Barbara Hambly, Tanith Lee, Neil Gaiman, Rob Rogers, Naomi Novik, Anthony Burgess, Dominic Green, Laurie R. King, Barbara Roden, Peter Tremayne, Tim Lebbon, Bradley H. Sinor, Edward D. Hoch, Vonda N. McIntyre, Darrell Schweitzer, Mary Robinette Kowal, H.Paul Jeffers, Geoffrey A. Landis, Amy Myers, Tony Pi, Chris Roberson, Mark Valentine",2007.0,The Improbable Adventures of Sherlock Holmes,eng
5396,Gigi Levangie Grazer,2005.0,The Starter Wife,
5397,"Bill Willingham, Mark Buckingham, Steve Leialoha, James Jean",2003.0,"Fables, Volume 2: Animal Farm",eng
5398,"James     Baldwin, Kıvanç Güney",1963.0,The Fire Next Time,eng
5399,Mo Willems,2006.0,Don't Let the Pigeon Stay Up Late!,en-US
5400,"Grant Morrison, Frank Quitely",2005.0,We3,eng
5401,Meg Cabot,2003.0,Princess in Pink,eng
5402,Ellen Schreiber,2008.0,"The Coffin Club (Vampire Kisses, #5)",eng
5403,Sinclair Lewis,1920.0,Main Street,eng
